,time,temperature_2m (°C),relativehumidity_2m (%),apparent_temperature (°C),surface_pressure (hPa),precipitation (mm),cloudcover (%),windspeed_10m (km/h)
4415,2016-07-02T23:00,19.6,56,18.9,998.8,0.0,30,6.2
4416,2016-07-03T00:00,19.2,59,18.5,998.7,0.0,29,7.2
4417,2016-07-03T01:00,19.1,61,18.5,998.1,0.0,30,6.8
4418,2016-07-03T02:00,17.2,76,17.2,998.1,0.0,30,6.0
4419,2016-07-03T03:00,16.9,78,17.0,997.9,0.0,30,5.7
4420,2016-07-03T04:00,17.9,73,18.5,997.6,0.0,30,1.9
4421,2016-07-03T05:00,18.0,72,18.5,997.6,0.0,30,2.5
4422,2016-07-03T06:00,17.1,77,17.1,997.6,0.0,30,6.3
4423,2016-07-03T07:00,17.9,76,18.2,997.6,0.0,30,5.8
4424,2016-07-03T08:00,19.5,67,19.4,998.0,0.0,30,7.6
4425,2016-07-03T09:00,20.1,61,19.5,998.1,0.0,30,9.4
4426,2016-07-03T10:00,20.6,56,19.5,997.5,0.0,30,11.1
4427,2016-07-03T11:00,21.1,54,20.3,997.7,0.0,33,11.8
4428,2016-07-03T12:00,21.6,52,21.0,997.3,0.0,34,13.4
4429,2016-07-03T13:00,22.0,52,21.5,996.9,0.0,50,14.2
4430,2016-07-03T14:00,22.8,57,23.6,996.6,0.0,53,13.7
4431,2016-07-03T15:00,23.1,57,23.8,996.2,0.0,74,13.3
4432,2016-07-03T16:00,23.0,59,22.6,995.8,0.0,100,13.5
4433,2016-07-03T17:00,22.7,64,22.9,995.0,0.0,100,11.0
4434,2016-07-03T18:00,22.4,66,22.4,994.2,0.0,100,13.6
4435,2016-07-03T19:00,22.1,69,22.4,994.0,0.0,100,12.5
4436,2016-07-03T20:00,21.6,71,22.0,994.2,0.0,89,11.2
4437,2016-07-03T21:00,21.0,72,21.6,994.5,0.0,69,8.9
4438,2016-07-03T22:00,20.4,74,21.2,994.9,0.0,20,7.9
4439,2016-07-03T23:00,19.9,75,20.7,994.5,0.0,14,7.2
4440,2016-07-04T00:00,19.6,76,20.2,994.3,0.0,25,8.1
4441,2016-07-04T01:00,19.4,76,19.8,993.7,0.0,55,9.4
4442,2016-07-04T02:00,19.2,82,19.7,993.1,0.0,69,10.6
4443,2016-07-04T03:00,19.0,82,19.5,992.9,0.0,81,10.4
4444,2016-07-04T04:00,19.0,82,19.6,992.8,0.0,92,9.4
4445,2016-07-04T05:00,18.9,82,19.9,992.4,0.0,94,6.9
4446,2016-07-04T06:00,18.9,83,19.8,991.8,0.0,90,7.8
4447,2016-07-04T07:00,19.1,82,19.9,991.3,0.0,100,8.7
4448,2016-07-04T08:00,19.5,81,20.4,991.7,0.0,100,8.2
4449,2016-07-04T09:00,20.2,79,21.4,991.8,0.0,100,7.3
4450,2016-07-04T10:00,20.9,77,22.3,991.7,0.0,100,6.4
4451,2016-07-04T11:00,22.1,74,23.9,991.6,0.0,100,5.3
4452,2016-07-04T12:00,23.0,71,25.5,991.3,0.0,100,1.3
4453,2016-07-04T13:00,23.8,70,26.6,990.8,0.0,100,2.5
4454,2016-07-04T14:00,22.6,74,24.9,990.3,0.0,100,3.6
4455,2016-07-04T15:00,23.4,72,26.4,990.3,0.0,96,3.4
4456,2016-07-04T16:00,23.8,72,26.7,989.7,0.0,83,3.4
4457,2016-07-04T17:00,23.7,74,26.1,989.7,0.0,46,5.6
4458,2016-07-04T18:00,23.5,76,25.9,989.3,0.0,53,6.5
4459,2016-07-04T19:00,23.2,79,25.7,989.1,0.0,74,7.0
4460,2016-07-04T20:00,23.0,81,25.8,989.4,0.0,95,5.4
4461,2016-07-04T21:00,22.7,82,25.5,989.2,0.0,95,6.1
4462,2016-07-04T22:00,22.5,84,25.1,989.2,0.0,71,8.0
4463,2016-07-04T23:00,22.0,88,24.4,989.4,0.0,84,9.4
4464,2016-07-05T00:00,21.5,89,23.5,989.8,0.0,88,10.8
4465,2016-07-05T01:00,21.2,89,23.1,989.9,0.0,86,11.4
4466,2016-07-05T02:00,21.7,88,23.9,990.2,0.0,64,10.0
4467,2016-07-05T03:00,21.6,88,23.8,990.1,0.0,85,9.2
4468,2016-07-05T04:00,21.4,89,23.7,990.3,0.0,85,8.9
4469,2016-07-05T05:00,21.2,90,24.0,990.5,0.0,89,5.6
4470,2016-07-05T06:00,21.0,91,23.7,990.7,0.0,89,6.0
4471,2016-07-05T07:00,21.2,90,23.9,990.8,0.0,89,6.1
4472,2016-07-05T08:00,21.8,87,24.4,991.5,0.0,84,6.9
4473,2016-07-05T09:00,22.6,83,25.3,991.7,0.0,88,6.6
4474,2016-07-05T10:00,23.6,76,25.9,991.5,0.0,50,7.3
4475,2016-07-05T11:00,24.4,70,26.6,991.7,0.0,77,8.8
4476,2016-07-05T12:00,25.3,63,27.6,991.8,0.0,88,8.9
4477,2016-07-05T13:00,26.1,59,28.4,991.8,0.0,92,9.2
4478,2016-07-05T14:00,26.4,63,28.2,991.8,0.0,91,9.8
4479,2016-07-05T15:00,26.4,64,28.3,991.5,0.0,89,9.9
4480,2016-07-05T16:00,26.9,65,29.9,991.0,0.0,85,8.9
4481,2016-07-05T17:00,27.2,65,30.0,990.6,0.0,34,9.1
4482,2016-07-05T18:00,27.2,65,29.4,990.4,0.0,46,11.2
4483,2016-07-05T19:00,27.1,66,29.7,989.8,0.0,19,9.4
4484,2016-07-05T20:00,26.8,67,29.3,989.3,0.0,29,9.7
4485,2016-07-05T21:00,26.2,70,28.5,989.9,0.0,33,11.5
4486,2016-07-05T22:00,25.8,73,28.4,990.3,0.0,37,10.1
4487,2016-07-05T23:00,25.2,77,27.5,990.0,0.0,35,13.8
4488,2016-07-06T00:00,24.7,80,26.8,990.4,0.0,48,15.3
4489,2016-07-06T01:00,24.2,83,26.4,989.8,0.0,48,15.5
4490,2016-07-06T02:00,23.9,88,26.4,989.5,0.0,47,15.8
4491,2016-07-06T03:00,23.7,88,26.8,989.9,0.0,59,10.5
4492,2016-07-06T04:00,22.7,92,25.3,990.6,3.2,97,13.0
4493,2016-07-06T05:00,22.0,94,24.8,990.2,2.0,89,11.0
4494,2016-07-06T06:00,22.0,93,24.4,991.2,0.9,73,13.3
4495,2016-07-06T07:00,22.1,93,24.6,990.7,0.0,100,12.7
4496,2016-07-06T08:00,22.5,92,24.6,990.2,0.0,91,16.0
4497,2016-07-06T09:00,23.2,90,25.3,989.2,0.0,62,17.0
4498,2016-07-06T10:00,24.0,85,26.5,988.4,0.0,31,13.8
4499,2016-07-06T11:00,23.9,85,26.4,988.9,0.0,38,13.5
4500,2016-07-06T12:00,24.4,83,26.4,989.1,0.0,47,17.3
4501,2016-07-06T13:00,24.6,84,27.1,989.0,0.0,39,14.8
4502,2016-07-06T14:00,27.9,65,31.4,988.6,0.0,35,11.4
4503,2016-07-06T15:00,28.6,63,32.6,988.8,0.0,47,10.0
4504,2016-07-06T16:00,28.8,62,31.8,988.5,0.0,39,11.6
4505,2016-07-06T17:00,29.2,61,31.3,988.7,0.0,87,14.6
4506,2016-07-06T18:00,29.1,61,31.6,989.3,0.0,83,12.2
4507,2016-07-06T19:00,28.8,64,31.7,989.0,0.0,37,10.8
4508,2016-07-06T20:00,28.2,68,32.4,989.6,0.0,51,4.6
4509,2016-07-06T21:00,27.2,75,31.5,989.7,0.0,96,5.1
4510,2016-07-06T22:00,26.3,80,30.9,989.3,0.0,60,3.8
4511,2016-07-06T23:00,25.6,84,30.3,989.1,0.0,64,3.6
4512,2016-07-07T00:00,24.9,87,29.7,989.5,0.0,92,2.9
4513,2016-07-07T01:00,24.4,89,28.9,989.5,0.0,100,4.7
4514,2016-07-07T02:00,24.0,91,28.4,989.4,0.0,81,5.0
4515,2016-07-07T03:00,23.9,92,28.0,989.0,0.0,67,7.4
4516,2016-07-07T04:00,23.7,94,27.4,988.8,0.0,59,11.2
4517,2016-07-07T05:00,23.6,95,27.2,988.5,0.0,100,11.5
4518,2016-07-07T06:00,23.5,95,27.4,989.3,0.0,100,9.1
4519,2016-07-07T07:00,23.5,94,27.3,989.9,0.0,77,9.7
4520,2016-07-07T08:00,23.8,90,27.5,990.3,0.0,44,8.5
4521,2016-07-07T09:00,24.3,87,28.0,990.0,0.0,37,7.7
4522,2016-07-07T10:00,25.2,81,28.5,989.7,0.0,75,9.7
4523,2016-07-07T11:00,26.1,75,30.0,990.2,0.0,74,12.2
4524,2016-07-07T12:00,26.8,72,30.8,989.7,0.0,100,11.3
4525,2016-07-07T13:00,26.8,74,31.0,988.6,0.0,65,8.7
4526,2016-07-07T14:00,26.8,69,30.0,988.1,0.0,100,10.0
4527,2016-07-07T15:00,26.3,72,29.4,988.1,0.0,100,7.6
4528,2016-07-07T16:00,25.3,78,28.4,988.1,0.3,77,8.4
4529,2016-07-07T17:00,23.9,87,27.4,987.3,1.8,76,8.2
4530,2016-07-07T18:00,23.2,92,27.4,987.4,1.1,86,3.9
4531,2016-07-07T19:00,23.1,93,27.2,987.5,0.9,54,4.9
4532,2016-07-07T20:00,22.7,94,26.8,988.7,0.9,28,4.7
4533,2016-07-07T21:00,22.5,96,26.7,988.5,0.1,5,3.9
4534,2016-07-07T22:00,22.4,96,26.7,989.0,0.0,14,2.8
4535,2016-07-07T23:00,22.3,96,26.1,988.7,0.0,29,6.2
4536,2016-07-08T00:00,22.0,97,26.2,988.3,0.0,96,3.0
4537,2016-07-08T01:00,21.6,98,26.0,988.4,0.0,98,1.5
4538,2016-07-08T02:00,21.3,99,25.0,988.0,0.0,96,4.9
4539,2016-07-08T03:00,21.1,100,24.1,988.2,0.0,61,9.1
4540,2016-07-08T04:00,21.0,100,23.6,988.8,0.0,31,11.5
4541,2016-07-08T05:00,21.0,99,24.5,989.1,0.0,97,5.5
4542,2016-07-08T06:00,21.1,98,24.3,989.3,0.0,100,7.1
4543,2016-07-08T07:00,21.6,95,24.5,989.0,0.0,98,9.3
4544,2016-07-08T08:00,22.5,91,25.1,989.7,0.0,76,11.2
4545,2016-07-08T09:00,23.8,85,26.7,989.2,0.0,41,9.8
4546,2016-07-08T10:00,25.1,79,28.5,989.1,0.0,5,10.1
4547,2016-07-08T11:00,26.1,73,29.4,989.0,0.1,17,13.8
4548,2016-07-08T12:00,27.1,70,30.2,988.9,0.0,30,15.9
4549,2016-07-08T13:00,27.6,67,30.7,989.0,0.2,16,18.8
4550,2016-07-08T14:00,28.7,53,30.4,988.9,0.0,1,20.5
4551,2016-07-08T15:00,28.6,47,29.2,989.1,0.0,0,21.3
4552,2016-07-08T16:00,28.1,46,27.7,989.0,0.0,15,22.9
4553,2016-07-08T17:00,27.9,46,26.4,988.5,0.0,34,24.1
4554,2016-07-08T18:00,27.5,46,25.6,988.6,0.0,43,23.1
4555,2016-07-08T19:00,26.9,48,25.5,988.6,0.0,1,21.0
4556,2016-07-08T20:00,25.9,52,25.1,989.2,0.0,0,17.7
4557,2016-07-08T21:00,24.7,56,24.5,990.5,0.0,5,13.9
4558,2016-07-08T22:00,23.7,61,23.6,991.3,0.0,13,13.4
4559,2016-07-08T23:00,22.9,64,22.9,991.3,0.0,9,13.2
4560,2016-07-09T00:00,22.2,67,22.3,991.4,0.0,3,12.6
4561,2016-07-09T01:00,21.6,69,21.4,991.5,0.0,2,14.7
4562,2016-07-09T02:00,21.0,73,20.6,991.9,0.0,1,16.9
4563,2016-07-09T03:00,20.7,74,20.0,992.1,0.0,3,18.4
4564,2016-07-09T04:00,20.5,74,19.7,992.1,0.0,1,18.9
4565,2016-07-09T05:00,20.1,77,20.6,992.8,0.0,0,9.9
4566,2016-07-09T06:00,19.7,79,20.2,993.7,0.0,0,10.2
4567,2016-07-09T07:00,19.7,80,20.1,994.0,0.0,2,11.9
4568,2016-07-09T08:00,19.9,78,19.8,994.4,0.0,18,14.4
4569,2016-07-09T09:00,20.0,78,19.8,994.8,0.0,13,14.8
4570,2016-07-09T10:00,20.2,76,20.2,995.3,0.0,19,15.1
4571,2016-07-09T11:00,20.6,73,21.2,996.2,0.0,26,14.2
4572,2016-07-09T12:00,21.0,71,21.9,996.5,0.0,38,14.8
4573,2016-07-09T13:00,21.3,70,22.3,996.3,0.0,38,16.2
4574,2016-07-09T14:00,21.6,71,22.8,996.7,0.0,50,15.9
4575,2016-07-09T15:00,21.4,72,22.0,996.7,0.0,26,16.7
4576,2016-07-09T16:00,21.0,74,20.8,996.7,0.0,14,17.1
4577,2016-07-09T17:00,20.8,73,20.8,996.7,0.0,11,13.0
4578,2016-07-09T18:00,20.6,73,20.5,996.3,0.0,33,13.4
4579,2016-07-09T19:00,20.3,73,20.2,996.3,0.0,37,12.5
4580,2016-07-09T20:00,19.9,74,20.2,996.1,0.0,30,9.8
4581,2016-07-09T21:00,19.5,76,20.1,996.0,0.0,16,7.2
4582,2016-07-09T22:00,19.2,77,20.4,996.5,0.0,14,3.4
4583,2016-07-09T23:00,18.8,80,20.1,996.8,0.0,9,3.1
4584,2016-07-10T00:00,18.3,82,19.9,997.2,0.0,8,1.1
4585,2016-07-10T01:00,18.0,85,19.4,997.1,0.0,13,2.3
4586,2016-07-10T02:00,18.8,83,20.1,997.0,0.0,14,4.5
4587,2016-07-10T03:00,18.4,85,19.4,996.9,0.0,15,6.1
4588,2016-07-10T04:00,18.4,85,19.6,996.9,0.0,26,5.5
4589,2016-07-10T05:00,18.7,84,20.4,996.9,0.0,10,1.5
4590,2016-07-10T06:00,18.3,86,19.6,997.2,0.0,10,4.1
4591,2016-07-10T07:00,18.9,86,20.5,997.6,0.0,32,4.5
4592,2016-07-10T08:00,20.3,75,21.8,997.4,0.0,33,3.1
4593,2016-07-10T09:00,21.2,69,22.2,997.1,0.0,30,5.0
4594,2016-07-10T10:00,22.2,63,23.4,996.6,0.0,26,6.7
4595,2016-07-10T11:00,23.0,60,25.4,997.0,0.0,4,4.9
4596,2016-07-10T12:00,23.7,58,27.0,997.5,0.0,30,4.2
4597,2016-07-10T13:00,24.1,58,27.4,997.4,0.0,31,4.7
4598,2016-07-10T14:00,24.4,64,28.3,996.9,0.0,41,5.2
4599,2016-07-10T15:00,24.7,64,27.9,996.0,0.0,29,7.4
4600,2016-07-10T16:00,24.7,65,27.4,995.4,0.0,29,9.1
4601,2016-07-10T17:00,24.6,67,26.6,994.7,0.0,29,7.3
4602,2016-07-10T18:00,24.5,67,25.8,993.6,0.0,28,11.2
4603,2016-07-10T19:00,24.3,69,25.4,993.1,0.0,28,12.5
4604,2016-07-10T20:00,23.8,71,25.5,993.1,0.0,19,9.0
4605,2016-07-10T21:00,23.5,72,25.3,993.7,0.0,13,7.4
4606,2016-07-10T22:00,23.3,71,24.9,994.7,0.0,26,7.9
4607,2016-07-10T23:00,22.9,71,24.2,994.8,0.0,28,9.4
4608,2016-07-11T00:00,22.5,72,23.9,995.0,0.0,39,8.3
4609,2016-07-11T01:00,22.3,72,23.4,994.6,0.0,45,9.1
4610,2016-07-11T02:00,22.2,79,23.1,993.9,0.0,43,14.2
4611,2016-07-11T03:00,22.0,79,22.7,993.9,0.0,47,15.2
4612,2016-07-11T04:00,21.8,79,22.5,993.9,0.0,30,14.8
4613,2016-07-11T05:00,21.7,79,22.6,993.5,0.0,23,13.3
4614,2016-07-11T06:00,21.6,80,22.4,993.9,0.0,27,13.7
4615,2016-07-11T07:00,22.0,78,22.8,993.9,0.0,23,14.8
4616,2016-07-11T08:00,23.0,75,23.8,993.5,0.0,18,15.2
4617,2016-07-11T09:00,24.4,71,25.5,993.9,0.0,24,14.2
4618,2016-07-11T10:00,25.7,69,27.4,993.8,0.0,22,14.2
4619,2016-07-11T11:00,26.9,67,29.8,994.1,0.0,33,14.2
4620,2016-07-11T12:00,28.0,64,31.7,994.3,0.0,25,14.1
4621,2016-07-11T13:00,29.0,61,32.6,994.1,0.0,31,15.5
4622,2016-07-11T14:00,27.9,71,31.5,993.3,0.3,27,18.4
4623,2016-07-11T15:00,28.8,68,31.9,992.9,0.0,37,19.8
4624,2016-07-11T16:00,29.7,63,32.1,992.6,0.0,28,20.2
4625,2016-07-11T17:00,30.0,61,31.6,992.1,0.0,26,20.9
4626,2016-07-11T18:00,29.8,60,31.3,991.9,0.0,14,20.3
4627,2016-07-11T19:00,29.3,61,30.8,992.0,0.0,8,19.5
4628,2016-07-11T20:00,28.4,64,29.9,991.2,0.0,19,18.7
4629,2016-07-11T21:00,27.5,68,28.9,991.7,0.0,12,19.8
4630,2016-07-11T22:00,26.8,71,28.0,991.7,0.0,0,21.6
4631,2016-07-11T23:00,26.2,72,27.1,991.2,0.0,10,23.4
4632,2016-07-12T00:00,25.8,72,26.6,991.9,0.0,23,23.0
4633,2016-07-12T01:00,25.6,71,26.1,991.8,0.0,26,22.8
4634,2016-07-12T02:00,25.1,77,25.8,991.0,0.0,26,23.5
4635,2016-07-12T03:00,24.6,77,25.3,990.8,0.0,26,23.0
4636,2016-07-12T04:00,24.2,78,25.0,990.7,0.0,28,22.0
4637,2016-07-12T05:00,23.8,81,25.2,990.2,0.0,30,17.6
4638,2016-07-12T06:00,23.4,84,25.1,990.6,0.0,37,15.8
4639,2016-07-12T07:00,23.5,85,25.2,990.2,0.0,100,17.6
4640,2016-07-12T08:00,24.3,83,25.4,990.5,0.0,100,22.6
4641,2016-07-12T09:00,25.5,78,26.9,990.3,0.0,81,21.9
4642,2016-07-12T10:00,26.3,75,28.2,989.3,0.0,79,19.5
4643,2016-07-12T11:00,26.2,77,27.9,989.0,0.4,75,20.9
4644,2016-07-12T12:00,26.6,75,28.4,988.8,0.0,74,20.9
4645,2016-07-12T13:00,27.5,71,29.8,989.1,0.0,69,21.2
4646,2016-07-12T14:00,29.1,62,31.7,989.3,0.0,35,21.5
4647,2016-07-12T15:00,29.3,59,30.3,989.5,0.0,41,21.1
4648,2016-07-12T16:00,29.5,57,30.5,989.7,0.2,48,21.2
4649,2016-07-12T17:00,29.4,57,30.4,989.2,0.0,24,19.7
4650,2016-07-12T18:00,29.3,58,30.7,989.6,0.0,20,17.6
4651,2016-07-12T19:00,28.8,61,30.5,990.2,0.0,6,15.9
4652,2016-07-12T20:00,28.0,65,30.5,990.5,0.0,8,12.3
4653,2016-07-12T21:00,27.0,69,29.6,990.7,0.0,24,11.6
4654,2016-07-12T22:00,26.2,73,28.7,991.6,0.0,11,12.7
4655,2016-07-12T23:00,25.3,77,28.0,991.4,0.0,2,12.0
4656,2016-07-13T00:00,24.5,82,27.1,991.8,0.0,0,13.1
4657,2016-07-13T01:00,24.1,84,26.4,992.2,0.0,1,14.2
4658,2016-07-13T02:00,23.5,87,26.1,992.4,0.0,1,13.1
4659,2016-07-13T03:00,23.1,89,26.1,991.9,0.0,0,9.7
4660,2016-07-13T04:00,22.7,90,25.7,992.0,0.0,0,9.0
4661,2016-07-13T05:00,22.4,91,25.7,992.6,0.0,38,6.4
4662,2016-07-13T06:00,22.4,91,25.8,992.2,0.0,40,5.9
4663,2016-07-13T07:00,23.0,89,26.0,992.0,0.0,40,9.8
4664,2016-07-13T08:00,24.1,85,27.0,992.6,0.0,61,11.6
4665,2016-07-13T09:00,24.9,82,27.4,992.3,0.0,20,14.4
4666,2016-07-13T10:00,25.9,78,28.0,991.5,0.0,8,18.0
4667,2016-07-13T11:00,27.2,72,28.9,991.4,0.0,44,23.2
4668,2016-07-13T12:00,27.7,72,29.6,991.5,0.0,100,23.7
4669,2016-07-13T13:00,28.1,71,31.1,991.1,0.3,100,20.4
4670,2016-07-13T14:00,27.8,69,30.1,989.8,0.2,76,18.7
4671,2016-07-13T15:00,27.9,71,29.7,989.6,0.2,100,21.6
4672,2016-07-13T16:00,26.9,76,29.2,989.2,1.4,44,19.1
4673,2016-07-13T17:00,26.7,77,29.7,987.7,0.0,49,14.9
4674,2016-07-13T18:00,26.7,78,29.7,987.8,0.0,49,15.3
4675,2016-07-13T19:00,26.6,79,29.3,988.2,0.0,74,17.8
4676,2016-07-13T20:00,26.2,81,29.2,987.5,0.0,34,16.0
4677,2016-07-13T21:00,25.8,82,28.4,988.6,0.0,41,18.2
4678,2016-07-13T22:00,25.5,84,27.5,989.5,0.0,92,22.3
4679,2016-07-13T23:00,25.0,87,27.1,990.4,0.0,100,21.9
4680,2016-07-14T00:00,24.6,89,26.6,990.8,0.0,100,21.9
4681,2016-07-14T01:00,24.1,90,26.3,990.3,0.0,83,19.9
4682,2016-07-14T02:00,21.7,88,22.7,989.9,0.0,57,17.6
4683,2016-07-14T03:00,21.4,88,22.4,989.6,0.0,22,17.3
4684,2016-07-14T04:00,21.1,90,21.8,990.4,0.0,40,20.2
4685,2016-07-14T05:00,20.9,92,22.3,990.5,0.0,58,15.3
4686,2016-07-14T06:00,21.0,93,22.5,990.2,0.0,74,15.3
4687,2016-07-14T07:00,21.5,91,22.9,990.8,0.0,65,16.6
4688,2016-07-14T08:00,22.6,87,24.3,991.0,0.0,28,15.8
4689,2016-07-14T09:00,24.1,79,25.6,991.2,0.0,3,17.1
4690,2016-07-14T10:00,25.7,69,27.2,991.4,0.0,2,18.5
4691,2016-07-14T11:00,27.2,60,29.0,991.3,0.0,10,18.6
4692,2016-07-14T12:00,28.6,51,30.0,991.0,0.0,18,19.9
4693,2016-07-14T13:00,29.4,44,29.7,990.7,0.0,33,23.2
4694,2016-07-14T14:00,29.4,47,29.6,990.3,0.0,26,26.3
4695,2016-07-14T15:00,29.2,45,28.0,990.3,0.0,30,28.1
4696,2016-07-14T16:00,28.3,47,26.7,990.4,0.0,32,24.5
4697,2016-07-14T17:00,27.8,49,26.0,989.7,0.0,20,26.8
4698,2016-07-14T18:00,27.6,49,26.1,989.9,0.0,22,24.2
4699,2016-07-14T19:00,27.1,51,26.1,990.6,0.0,25,21.0
4700,2016-07-14T20:00,26.4,52,25.8,990.8,0.0,9,17.7
4701,2016-07-14T21:00,25.5,55,25.1,991.0,0.0,11,15.8
4702,2016-07-14T22:00,24.7,58,24.6,991.8,0.0,16,13.7
4703,2016-07-14T23:00,23.8,61,23.8,992.1,0.0,22,13.8
4704,2016-07-15T00:00,23.0,64,22.9,992.2,0.0,10,14.3
4705,2016-07-15T01:00,22.3,67,22.2,992.3,0.0,7,14.3
4706,2016-07-15T02:00,21.9,72,22.3,992.5,0.0,4,13.2
4707,2016-07-15T03:00,21.4,74,21.8,992.6,0.0,0,12.3
4708,2016-07-15T04:00,20.9,76,21.2,992.9,0.0,0,12.6
4709,2016-07-15T05:00,20.4,78,21.5,993.3,0.0,0,7.5
4710,2016-07-15T06:00,20.1,80,21.0,993.4,0.0,12,8.9
4711,2016-07-15T07:00,20.4,79,21.1,993.8,0.0,30,10.5
4712,2016-07-15T08:00,21.0,73,21.3,994.3,0.0,23,11.6
4713,2016-07-15T09:00,21.6,67,21.6,994.4,0.0,12,11.8
4714,2016-07-15T10:00,22.4,61,22.3,994.2,0.0,39,13.9
4715,2016-07-15T11:00,22.8,59,23.1,994.3,0.0,100,14.1
4716,2016-07-15T12:00,22.2,65,22.5,994.9,0.1,100,13.0
4717,2016-07-15T13:00,21.5,71,22.6,995.3,0.2,84,13.3
4718,2016-07-15T14:00,21.6,69,22.5,995.7,0.1,94,12.9
4719,2016-07-15T15:00,20.7,75,20.9,995.8,0.0,90,13.1
4720,2016-07-15T16:00,19.8,79,19.7,995.7,0.0,100,15.3
4721,2016-07-15T17:00,19.5,78,19.0,995.8,0.0,100,16.0
4722,2016-07-15T18:00,19.4,76,18.7,995.9,0.0,100,15.8
4723,2016-07-15T19:00,19.3,74,18.5,996.4,0.0,98,15.7
4724,2016-07-15T20:00,19.1,74,18.4,996.5,0.0,32,14.0
4725,2016-07-15T21:00,18.8,75,18.5,996.6,0.0,16,11.4
4726,2016-07-15T22:00,18.6,76,18.4,997.1,0.0,7,10.5
4727,2016-07-15T23:00,18.3,78,18.5,997.6,0.0,14,8.2
4728,2016-07-16T00:00,18.0,79,18.4,997.9,0.0,14,7.1
4729,2016-07-16T01:00,17.8,80,18.5,997.9,0.0,18,4.6
4730,2016-07-16T02:00,17.7,79,18.2,998.1,0.0,69,6.0
4731,2016-07-16T03:00,17.7,80,17.8,998.0,0.0,64,8.9
4732,2016-07-16T04:00,17.7,81,17.6,998.2,0.0,50,10.8
4733,2016-07-16T05:00,17.6,82,18.2,998.4,0.0,6,6.3
4734,2016-07-16T06:00,17.6,82,18.2,998.9,0.0,22,6.3
4735,2016-07-16T07:00,18.2,80,18.8,999.4,0.0,18,6.3
4736,2016-07-16T08:00,19.1,74,19.6,999.5,0.0,20,5.9
4737,2016-07-16T09:00,19.7,69,20.0,999.7,0.0,47,6.2
4738,2016-07-16T10:00,20.2,66,21.0,1000.0,0.0,65,6.7
4739,2016-07-16T11:00,20.7,64,22.3,1000.3,0.0,70,7.1
4740,2016-07-16T12:00,21.2,61,22.6,1000.1,0.0,80,6.9
4741,2016-07-16T13:00,21.8,59,23.6,999.6,0.0,71,8.2
4742,2016-07-16T14:00,22.2,61,24.5,999.4,0.0,72,7.8
4743,2016-07-16T15:00,22.5,60,24.1,998.8,0.0,90,8.5
4744,2016-07-16T16:00,22.6,60,23.4,998.3,0.0,70,9.4
4745,2016-07-16T17:00,22.7,59,22.8,998.1,0.0,0,11.9
4746,2016-07-16T18:00,22.6,58,22.3,997.7,0.0,0,11.3
4747,2016-07-16T19:00,22.5,59,22.2,997.9,0.0,0,10.3
4748,2016-07-16T20:00,22.1,60,22.2,997.9,0.0,0,7.6
4749,2016-07-16T21:00,21.7,62,22.0,997.9,0.0,0,7.2
4750,2016-07-16T22:00,21.5,63,21.6,997.9,0.0,0,8.7
4751,2016-07-16T23:00,21.2,66,21.1,997.5,0.0,0,10.8
4752,2016-07-17T00:00,20.9,69,21.1,998.0,0.0,26,10.0
4753,2016-07-17T01:00,20.6,70,20.9,997.7,0.0,30,9.3
4754,2016-07-17T02:00,20.1,76,20.5,997.5,0.0,36,10.0
4755,2016-07-17T03:00,19.8,77,20.0,997.3,0.0,34,11.6
4756,2016-07-17T04:00,19.8,76,19.5,997.0,0.0,38,14.3
4757,2016-07-17T05:00,19.8,76,19.7,997.3,0.0,30,13.1
4758,2016-07-17T06:00,19.9,76,19.2,996.7,0.0,30,17.1
4759,2016-07-17T07:00,20.3,75,19.4,996.2,0.0,57,19.1
4760,2016-07-17T08:00,21.2,73,20.3,996.6,0.0,83,20.3
4761,2016-07-17T09:00,22.3,71,21.2,996.3,0.0,100,23.4
4762,2016-07-17T10:00,23.0,71,22.0,995.2,0.1,89,24.5
4763,2016-07-17T11:00,23.9,70,22.9,994.9,0.2,82,26.7
4764,2016-07-17T12:00,25.8,64,24.3,994.8,0.0,65,31.3
4765,2016-07-17T13:00,27.3,60,27.0,995.2,0.0,69,30.6
4766,2016-07-17T14:00,25.5,69,24.9,995.1,0.0,32,29.3
4767,2016-07-17T15:00,26.4,65,26.3,994.3,0.0,57,25.7
4768,2016-07-17T16:00,26.8,65,27.4,994.0,0.0,56,21.6
4769,2016-07-17T17:00,27.1,68,28.2,994.4,0.0,66,20.7
4770,2016-07-17T18:00,25.6,79,28.1,993.2,2.3,49,15.3
4771,2016-07-17T19:00,24.0,88,26.5,994.1,1.6,64,16.3
4772,2016-07-17T20:00,24.0,88,26.3,994.7,0.0,53,17.4
4773,2016-07-17T21:00,23.8,89,26.8,995.0,0.0,37,13.2
4774,2016-07-17T22:00,23.8,90,26.6,996.3,0.0,32,15.5
4775,2016-07-17T23:00,23.6,90,25.5,995.6,0.0,48,20.0
4776,2016-07-18T00:00,23.3,89,25.6,994.7,0.0,28,15.5
4777,2016-07-18T01:00,23.1,89,25.6,995.6,0.0,9,13.7
4778,2016-07-18T02:00,22.4,96,25.1,996.1,0.5,31,14.1
4779,2016-07-18T03:00,22.5,96,25.5,995.7,0.0,29,12.4
4780,2016-07-18T04:00,22.4,96,25.6,995.8,0.0,27,11.2
